t,vx_mm_s,vy_mm_s,wz_rad_s,velocity_mm_s,direction_deg,is_rotation_only,rpm_ref_M1,rpm_ref_M2,rpm_ref_M3,rpm_ref_M4,rpm_meas_M1,rpm_meas_M2,rpm_meas_M3,rpm_meas_M4,err_M1,err_M2,err_M3,err_M4,p_M1,p_M2,p_M3,p_M4,i_M1,i_M2,i_M3,i_M4,motor_sign_M1,motor_sign_M2,motor_sign_M3,motor_sign_M4,duty_ol_base_M1,duty_ol_base_M2,duty_ol_base_M3,duty_ol_base_M4,duty_pi_M1,duty_pi_M2,duty_pi_M3,duty_pi_M4,time_s
1784751740.1496303,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.7799999713897705,-0.1400000005960464,1.0,-0.3400000035762787,17.029058318312206,-2.5011276282175148,16.809058289701976,-2.3011276252372825,5.960170411409272,-0.8753946698761301,5.883170401395692,-0.8053946688330489,3.0607304938093254,-0.4137529744470792,3.0224804930046627,-0.3895429751390891,-1,1,-1,1,-14,-13,-14,-13,-23,-14,-23,-14,1.3798933029174805
1784751740.169527,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.7699999809265137,-0.3199999928474426,0.9300000071525574,-0.2399999946355819,17.039058308775463,-2.3211276359661186,16.87905828254942,-2.4011276341779797,5.963670408071412,-0.8123946725881415,5.9076703988922965,-0.8403946719622927,3.214082018588305,-0.4346431231707742,3.1743920175476075,-0.4111531238466909,-1,1,-1,1,-14,-13,-14,-13,-23,-14,-23,-14,1.3997900485992432
1784751740.1895728,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.7699999809265137,-0.3199999928474426,0.9300000071525574,-0.2399999946355819,17.039058308775463,-2.3211276359661186,16.87905828254942,-2.4011276341779797,5.963670408071412,-0.8123946725881415,5.9076703988922965,-0.8403946719622927,3.367433543367284,-0.4555332718944693,3.326303542090552,-0.4327632725542927,-1,1,-1,1,-14,-13,-14,-13,-23,-14,-23,-14,1.4198358058929443
1784751740.209525,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.7699999809265137,-0.3199999928474426,0.9300000071525574,-0.2399999946355819,17.039058308775463,-2.3211276359661186,16.87905828254942,-2.4011276341779797,5.963670408071412,-0.8123946725881415,5.9076703988922965,-0.8403946719622927,3.520785068146263,-0.4764234206181643,3.478215066633497,-0.4543734212618945,-1,1,-1,1,-14,-13,-14,-13,-23,-14,-23,-14,1.4397881031036377
1784751740.229534,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.9900000095367432,-0.449999988079071,1.100000023841858,-0.1700000017881393,16.819058280165233,-2.19112764073449,16.70905826586012,-2.471127627025422,5.886670398057832,-0.7668946742570715,5.848170393051041,-0.8648946694588976,3.67215659266775,-0.4961435693847748,3.628596591026238,-0.4766135699051234,-1,1,-1,1,-14,-13,-14,-13,-24,-14,-23,-14,1.4597969055175781
1784751740.2495484,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,0.9900000095367432,-0.449999988079071,1.100000023841858,-0.1700000017881393,16.819058280165233,-2.19112764073449,16.70905826586012,-2.471127627025422,5.886670398057832,-0.7668946742570715,5.848170393051041,-0.8648946694588976,3.8235281171892375,-0.5158637181513852,3.778978115418979,-0.4988537185483522,-1,1,-1,1,-14,-13,-14,-13,-24,-14,-24,-14,1.479811429977417
1784751740.2697384,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,1.149999976158142,-0.5400000214576721,1.0,-0.1199999973177909,16.659058313543834,-2.101127607355889,16.809058289701976,-2.5211276314957702,5.830670409740342,-0.7353946625745611,5.883170401395692,-0.8823946710235195,3.973459642011132,-0.5347738666175882,3.930259640026297,-0.5215438672318141,-1,1,-1,1,-14,-13,-14,-13,-24,-14,-24,-14,1.5000014305114746
1784751740.2895155,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,1.149999976158142,-0.5400000214576721,1.0,-0.1199999973177909,16.659058313543834,-2.101127607355889,16.809058289701976,-2.5211276314957702,5.830670409740342,-0.7353946625745611,5.883170401395692,-0.8823946710235195,4.123391166833026,-0.5536840150837912,4.081541164633615,-0.5442340159152761,-1,1,-1,1,-14,-13,-14,-13,-24,-14,-24,-14,1.5197784900665283
1784751740.309633,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,1.149999976158142,-0.5400000214576721,1.0,-0.1199999973177909,16.659058313543834,-2.101127607355889,16.809058289701976,-2.5211276314957702,5.830670409740342,-0.7353946625745611,5.883170401395692,-0.8823946710235195,4.273322691654921,-0.5725941635499942,4.232822689240932,-0.5669241645987381,-1,1,-1,1,-14,-13,-14,-13,-24,-14,-24,-14,1.539896011352539
1784751740.3295844,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,1.940000057220459,-0.6100000143051147,1.3799999952316284,-0.0799999982118606,15.869058232481516,-2.0311276145084465,16.429058294470348,-2.561127630601701,5.554170381368531,-0.7108946650779562,5.7501704030646215,-0.8963946707105951,4.416144215747255,-0.5908743120805702,4.380684213891166,-0.5899743132741534,-1,1,-1,1,-14,-13,-14,-13,-24,-14,-24,-14,1.559847354888916
1784751740.3495388,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,1.940000057220459,-0.6100000143051147,1.3799999952316284,-0.0799999982118606,15.869058232481516,-2.0311276145084465,16.429058294470348,-2.561127630601701,5.554170381368531,-0.7108946650779562,5.7501704030646215,-0.8963946707105951,4.558965739839588,-0.6091544606111462,4.528545738541399,-0.6130244619495687,-1,1,-1,1,-14,-13,-14,-13,-24,-14,-24,-15,1.5798017978668213
1784751740.3703504,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,1.940000057220459,-0.6100000143051147,1.3799999952316284,-0.0799999982118606,15.869058232481516,-2.0311276145084465,16.429058294470348,-2.561127630601701,5.554170381368531,-0.7108946650779562,5.7501704030646215,-0.8963946707105951,4.701787263931922,-0.6274346091417222,4.676407263191632,-0.636074610624984,-1,1,-1,1,-14,-13,-14,-13,-24,-14,-24,-15,1.6006133556365967
1784751740.3897555,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,2.940000057220459,-1.100000023841858,1.6399999856948853,-0.0599999986588954,14.869058232481516,-1.541127604971703,16.16905830400709,-2.5811276301546657,5.204170381368531,-0.5393946617400961,5.659170406402482,-0.9033946705541328,4.835608788024255,-0.6413047575864675,4.821928787927696,-0.659304759296376,-1,1,-1,1,-14,-13,-14,-13,-24,-14,-24,-15,1.620018482208252
1784751740.4095244,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,2.940000057220459,-1.100000023841858,1.6399999856948853,-0.0599999986588954,14.869058232481516,-1.541127604971703,16.16905830400709,-2.5811276301546657,5.204170381368531,-0.5393946617400961,5.659170406402482,-0.9033946705541328,4.969430312116589,-0.6551749060312129,4.96745031266376,-0.682534907967768,-1,1,-1,1,-14,-13,-14,-13,-24,-14,-25,-15,1.6397874355316162
1784751740.429643,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,5.230000019073486,-2.359999895095825,2.9600000381469727,-0.270000010728836,12.57905827062849,-0.281127733717736,14.849058251555004,-2.371127618084725,4.402670394719971,-0.0983947068012076,5.197170388044251,-0.8298946663296538,5.082641836552245,-0.6577050556346725,5.101091836927755,-0.7038750565305305,-1,1,-1,1,-14,-13,-14,-13,-23,-14,-24,-15,1.6599059104919434
1784751740.449608,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,5.230000019073486,-2.359999895095825,2.9600000381469727,-0.270000010728836,12.57905827062849,-0.281127733717736,14.849058251555004,-2.371127618084725,4.402670394719971,-0.0983947068012076,5.197170388044251,-0.8298946663296538,5.195853360987901,-0.6602352052381322,5.23473336119175,-0.7252152050932931,-1,1,-1,1,-14,-13,-14,-13,-24,-14,-24,-15,1.6798710823059082
1784751740.469494,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,7.960000038146973,-3.240000009536743,4.340000152587891,-0.1899999976158142,9.849058251555004,0.5988723807231819,13.469058137114086,-2.451127631197747,3.4471703880442512,0.2096053332531136,4.7141703479899295,-0.8578946709192115,5.284494885251896,-0.6548453538116236,5.355954884425777,-0.7472753537740728,-1,1,-1,1,-14,-13,-14,-13,-23,-13,-24,-15,1.6997570991516113
1784751740.489568,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,7.960000038146973,-3.240000009536743,4.340000152587891,-0.1899999976158142,9.849058251555004,0.5988723807231819,13.469058137114086,-2.451127631197747,3.4471703880442512,0.2096053332531136,4.7141703479899295,-0.8578946709192115,5.373136409515891,-0.649455502385115,5.477176407659804,-0.7693355024548526,-1,1,-1,1,-14,-13,-14,-13,-23,-13,-24,-15,1.7198309898376465
1784751740.509541,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,7.960000038146973,-3.240000009536743,4.340000152587891,-0.1899999976158142,9.849058251555004,0.5988723807231819,13.469058137114086,-2.451127631197747,3.4471703880442512,0.2096053332531136,4.7141703479899295,-0.8578946709192115,5.461777933779886,-0.6440656509586064,5.598397930893831,-0.7913956511356324,-1,1,-1,1,-14,-13,-14,-13,-23,-13,-24,-15,1.7398040294647217
1784751740.5295267,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,9.869999885559082,-3.400000095367432,5.980000019073486,-0.1299999952316284,7.939058404142894,0.7588724665538704,11.82905827062849,-2.511127633581933,2.778670441450013,0.2656053632938546,4.140170394719972,-0.8788946717536764,5.533229459417172,-0.6372357987596216,5.704859455329487,-0.8139957998378697,-1,1,-1,1,-14,-13,-14,-13,-22,-13,-24,-15,1.7597897052764893
1784751740.5495346,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,9.869999885559082,-3.400000095367432,5.980000019073486,-0.1299999952316284,7.939058404142894,0.7588724665538704,11.82905827062849,-2.511127633581933,2.778670441450013,0.2656053632938546,4.140170394719972,-0.8788946717536764,5.6046809850544586,-0.6304059465606368,5.811320979765143,-0.8365959485401071,-1,1,-1,1,-14,-13,-14,-13,-22,-13,-24,-15,1.7797975540161133
1784751740.56978,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,11.890000343322754,-3.509999990463257,8.260000228881836,-0.0900000035762786,5.919057946379223,0.8688723616496956,9.54905806082014,-2.5511276252372825,2.071670281232728,0.3041053265773934,3.342170321287049,-0.8928946688330488,5.657952506571871,-0.6225860953057895,5.8972625023125245,-0.8595560971672427,-1,1,-1,1,-14,-13,-14,-13,-22,-13,-23,-15,1.8000431060791016
1784751740.5895195,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,11.890000343322754,-3.509999990463257,8.260000228881836,-0.0900000035762786,5.919057946379223,0.8688723616496956,9.54905806082014,-2.5511276252372825,2.071670281232728,0.3041053265773934,3.342170321287049,-0.8928946688330488,5.711224028089284,-0.6147662440509422,5.983204024859906,-0.8825162457943783,-1,1,-1,1,-14,-13,-14,-13,-22,-13,-23,-15,1.8197824954986572
1784751740.6096792,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,11.890000343322754,-3.509999990463257,8.260000228881836,-0.0900000035762786,5.919057946379223,0.8688723616496956,9.54905806082014,-2.5511276252372825,2.071670281232728,0.3041053265773934,3.342170321287049,-0.8928946688330488,5.764495549606697,-0.6069463927960949,6.069145547407287,-0.9054763944215138,-1,1,-1,1,-14,-13,-14,-13,-22,-13,-23,-15,1.839942216873169
1784751740.6295884,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,13.760000228881836,-2.9100000858306885,10.539999961853027,-0.0599999986588954,4.0490580608201405,0.2688724570171272,7.269058327848949,-2.5811276301546657,1.417170321287049,0.0941053599559945,2.544170414747132,-0.9033946705541328,5.800937072154079,-0.6045265406829408,6.134567072357928,-0.9287065430929058,-1,1,-1,1,-14,-13,-14,-13,-21,-14,-23,-15,1.859851360321045
1784751740.6496878,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,13.760000228881836,-2.9100000858306885,10.539999961853027,-0.0599999986588954,4.0490580608201405,0.2688724570171272,7.269058327848949,-2.5811276301546657,1.417170321287049,0.0941053599559945,2.544170414747132,-0.9033946705541328,5.83737859470146,-0.6021066885697867,6.199988597308569,-0.9519366917642976,-1,1,-1,1,-14,-13,-14,-13,-21,-14,-23,-15,1.879950761795044
1784751740.6701355,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,13.760000228881836,-2.9100000858306885,10.539999961853027,-0.0599999986588954,4.0490580608201405,0.2688724570171272,7.269058327848949,-2.5811276301546657,1.417170321287049,0.0941053599559945,2.544170414747132,-0.9033946705541328,5.873820117248841,-0.5996868364566326,6.26541012225921,-0.9751668404356896,-1,1,-1,1,-14,-13,-14,-13,-21,-14,-23,-15,1.9003984928131104
1784751740.6896503,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,15.289999961853027,-2.490000009536743,12.579999923706056,-0.0399999991059303,2.519058327848949,-0.151127619276818,5.229058365995922,-2.601127629707631,0.8816704147471321,-0.0528946667468863,1.8301704280985724,-0.9103946703976707,5.896491642199481,-0.6010469850301239,6.312471647553173,-0.9985769891030584,-1,1,-1,1,-14,-13,-14,-13,-21,-14,-22,-15,1.9199132919311523
1784751740.709618,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,15.289999961853027,-2.490000009536743,12.579999923706056,-0.0399999991059303,2.519058327848949,-0.151127619276818,5.229058365995922,-2.601127629707631,0.8816704147471321,-0.0528946667468863,1.8301704280985724,-0.9103946703976707,5.9191631671501215,-0.6024071336036152,6.3595331728471365,-1.021987137770427,-1,1,-1,1,-14,-13,-14,-13,-21,-14,-22,-15,1.9398810863494873
1784751740.7295263,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.360000610351562,-2.200000047683716,14.020000457763672,-0.2599999904632568,1.449057679350414,-0.4411275811298454,3.7890578319383046,-2.3811276383503044,0.5071701877726449,-0.1543946533954459,1.3261702411784064,-0.8333946734226065,5.932204686264275,-0.6063772818337838,6.393634693334581,-1.0434172865155795,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-22,-15,1.9597892761230469
1784751740.7495828,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.360000610351562,-2.200000047683716,14.020000457763672,-0.2599999904632568,1.449057679350414,-0.4411275811298454,3.7890578319383046,-2.3811276383503044,0.5071701877726449,-0.1543946533954459,1.3261702411784064,-0.8333946734226065,5.945246205378429,-0.6103474300639524,6.427736213822026,-1.0648474352607324,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-22,-15,1.9798457622528076
1784751740.7697823,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.889999389648438,-1.5399999618530271,15.470000267028809,-0.1800000071525573,0.919058900053539,-1.101127666960534,2.339058022673168,-2.461127621661004,0.3216706150187386,-0.3853946834361868,0.8186703079356087,-0.8613946675813513,5.95351773547891,-0.6202575790665972,6.448787736026085,-1.0869975838556816,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-21,-15,2.0000452995300293
1784751740.7896962,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.889999389648438,-1.5399999618530271,15.470000267028809,-0.1800000071525573,0.919058900053539,-1.101127666960534,2.339058022673168,-2.461127621661004,0.3216706150187386,-0.3853946834361868,0.8186703079356087,-0.8613946675813513,5.961789265579392,-0.6301677280692419,6.469839258230143,-1.1091477324506307,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-21,-15,2.0199592113494873
1784751740.8095646,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.889999389648438,-1.5399999618530271,15.470000267028809,-0.1800000071525573,0.919058900053539,-1.101127666960534,2.339058022673168,-2.461127621661004,0.3216706150187386,-0.3853946834361868,0.8186703079356087,-0.8613946675813513,5.970060795679873,-0.6400778770718867,6.490890780434202,-1.1312978810455798,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-21,-15,2.039827585220337
1784751740.8295314,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.260000228881836,-1.0800000429153442,16.489999771118164,-0.3499999940395355,0.5490580608201405,-1.561127585898217,1.3190585185838124,-2.2911276347740257,0.1921703212870491,-0.5463946550643759,0.4616704815043343,-0.8018946721709089,5.975002318227254,-0.6541280253449706,6.502762307101456,-1.151918029758546,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-21,-15,2.0597944259643555
1784751740.8496394,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.260000228881836,-1.0800000429153442,16.489999771118164,-0.3499999940395355,0.5490580608201405,-1.561127585898217,1.3190585185838124,-2.2911276347740257,0.1921703212870491,-0.5463946550643759,0.4616704815043343,-0.8018946721709089,5.979943840774635,-0.6681781736180545,6.51463383376871,-1.1725381784715123,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-21,-15,2.079902410507202
1784751740.869726,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.739999771118164,-0.75,16.75,-0.25,0.0690585185838124,-1.8911276288135608,1.0590582897019765,-2.391127628813561,0.0241704815043343,-0.6618946700847463,0.3706704013956917,-0.8368946700847464,5.98056536744189,-0.6851983222773765,6.524165358376028,-1.1940583271308345,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-21,-15,2.0999889373779297
1784751740.889646,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.739999771118164,-0.75,16.75,-0.25,0.0690585185838124,-1.8911276288135608,1.0590582897019765,-2.391127628813561,0.0241704815043343,-0.6618946700847463,0.3706704013956917,-0.8368946700847464,5.981186894109144,-0.7022184709366985,6.533696882983345,-1.2155784757901562,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-21,-15,2.1199090480804443
1784751740.9096496,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.739999771118164,-0.75,16.75,-0.25,0.0690585185838124,-1.8911276288135608,1.0590582897019765,-2.391127628813561,0.0241704815043343,-0.6618946700847463,0.3706704013956917,-0.8368946700847464,5.981808420776399,-0.7192386195960205,6.543228407590663,-1.2370986244494782,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-21,-15,2.1399126052856445
1784751740.929567,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.299999237060547,-0.75,17.389999389648438,-0.1700000017881393,-0.4909409473585704,-1.8911276288135608,0.4190589000535389,-2.471127627025422,-0.1718293315754996,-0.6618946700847463,0.1466706150187386,-0.8648946694588976,5.977389952250172,-0.7362587682553425,6.546999937691145,-1.259338773092707,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-21,-15,2.159830093383789
1784751740.9495351,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.299999237060547,-0.75,17.389999389648438,-0.1700000017881393,-0.4909409473585704,-1.8911276288135608,0.4190589000535389,-2.471127627025422,-0.1718293315754996,-0.6618946700847463,0.1466706150187386,-0.8648946694588976,5.972971483723945,-0.7532789169146645,6.550771467791627,-1.281578921735936,-1,1,-1,1,-14,-13,-14,-13,-20,-14,-21,-15,2.179798126220703
1784751740.9695811,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.25,-0.5299999713897705,17.829999923706055,-0.3499999940395355,-0.4409417102980235,-2.1111276574237907,-0.0209416340040782,-2.2911276347740257,-0.1543295986043082,-0.7388946800983267,-0.0073295719014273,-0.8018946721709089,5.969003008331263,-0.7722790658314787,6.55058299308559,-1.3021990704489022,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-21,-15,2.1998441219329834
1784751740.9895146,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.25,-0.5299999713897705,17.829999923706055,-0.3499999940395355,-0.4409417102980235,-2.1111276574237907,-0.0209416340040782,-2.2911276347740257,-0.1543295986043082,-0.7388946800983267,-0.0073295719014273,-0.8018946721709089,5.9650345329385805,-0.7912792147482928,6.550394518379553,-1.3228192191618684,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-21,-15,2.2197775840759277
1784751741.0096183,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.25,-0.5299999713897705,17.829999923706055,-0.3499999940395355,-0.4409417102980235,-2.1111276574237907,-0.0209416340040782,-2.2911276347740257,-0.1543295986043082,-0.7388946800983267,-0.0073295719014273,-0.8018946721709089,5.9610660575458985,-0.8102793636651069,6.5502060436735166,-1.3434393678748346,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-21,-15,2.2398812770843506
1784751741.0296245,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.75,-0.3700000047683716,17.690000534057617,-0.4699999988079071,0.0590582897019764,-2.2711276240451896,0.1190577556443592,-2.171127630005654,0.0206704013956917,-0.7948946684158164,0.0416702144755257,-0.7598946705019789,5.961597582153217,-0.8307195122815136,6.551277563474316,-1.3629795165448857,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-21,-15,2.259887456893921
1784751741.049514,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.75,-0.3700000047683716,17.690000534057617,-0.4699999988079071,0.0590582897019764,-2.2711276240451896,0.1190577556443592,-2.171127630005654,0.0206704013956917,-0.7948946684158164,0.0416702144755257,-0.7598946705019789,5.962129106760535,-0.8511596608979204,6.552349083275115,-1.3825196652149363,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-21,-15,2.2797770500183105
1784751741.0697913,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.40999984741211,-0.2599999904632568,17.59000015258789,-0.3300000131130218,0.3990584422898671,-2.3811276383503044,0.2190581371140858,-2.31112761570054,0.1396704548014534,-0.8333946734226065,0.07667034798993,-0.8088946654951887,5.965720632741143,-0.8725898096430731,6.554320606509142,-1.4033198137562413,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-21,-15,2.3000543117523193
1784751741.0896544,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.40999984741211,-0.2599999904632568,17.59000015258789,-0.3300000131130218,0.3990584422898671,-2.3811276383503044,0.2190581371140858,-2.31112761570054,0.1396704548014534,-0.8333946734226065,0.07667034798993,-0.8088946654951887,5.969312158721752,-0.8940199583882258,6.556292129743169,-1.4241199622975462,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-21,-15,2.3199174404144287
1784751741.1096077,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.40999984741211,-0.2599999904632568,17.59000015258789,-0.3300000131130218,0.3990584422898671,-2.3811276383503044,0.2190581371140858,-2.31112761570054,0.1396704548014534,-0.8333946734226065,0.07667034798993,-0.8088946654951887,5.97290368470236,-0.9154501071333784,6.558263652977196,-1.4449201108388512,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-21,-15,2.3398706912994385
1784751741.129541,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.940000534057617,-0.4099999964237213,16.610000610351562,-0.4600000083446502,0.8690577556443593,-2.23112763238984,1.199057679350414,-2.181127620468911,0.3041702144755257,-0.780894671336444,0.4196701877726448,-0.7633946671641187,5.98072520450316,-0.935530255824887,6.56905517209135,-1.4645502594230717,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-21,-15,2.3598039150238037
1784751741.149542,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.940000534057617,-0.4099999964237213,16.610000610351562,-0.4600000083446502,0.8690577556443593,-2.23112763238984,1.199057679350414,-2.181127620468911,0.3041702144755257,-0.780894671336444,0.4196701877726448,-0.7633946671641187,5.988546724303959,-0.9556104045163956,6.579846691205503,-1.4841804080072918,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-21,-15,2.379805088043213
1784751741.1696725,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.610000610351562,-0.5099999904632568,16.15999984741211,-0.550000011920929,1.199057679350414,-2.1311276383503044,1.649058442289867,-2.0911276168926323,0.4196701877726448,-0.7458946734226065,0.5771704548014535,-0.7318946659124212,5.999338243418113,-0.9747905532615484,6.594688217186112,-1.5030005565593254,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-21,-15,2.399935483932495
